Date,VTI,ITOT,CRSPTMT,SPTRTMI,EFA,VEA,MXEA,TACDXUSR,VWO,EEM,TFQEACR,NDUEEGF,SPY,IVV,SPXT,SPTR,IJH,MDY,SPTRMDCP,MID,IWM,VB,RU20INTR,CRSPSCT,EWU,FKU,NDDUUK,NQDXGB,VGK,IEV,ACDER,SPE35CUN,EWJ,QJPN,NDDUJN,M1JPQMAR,AAXJ,AXJL,NDUECAXJ,WTIDAPXT,MCHI,GXC,NDEUCHF,SCNUN
29/11/2007,72.958,32.7,,1565.23,82.53,50.21,2293.59,,53.65,51.0333,,434.344,147.18,147.48,2304.43,2304.426,85.33,155.02,1082.41,854.93,76.21,69.17,3271.509,,25.41,,5777.37,,78.45,60,,2509.172,14.04,,4983.019,,,85.56,343.433,,,96.36,467.056,
30/11/2007,73.475,32.88,,1576.84,82.98,50.39,2306.29,,53.64,51.4667,,439.749,148.66,148.75,2322.34,2322.344,86.01,156.86,1089.77,860.74,76.58,69.54,3278.817,,25.62,,5824.423,,78.83,60.225,,2525.586,14.07,,4984.788,,,86.3501,347.565,,,97.43,471.243,
01/12/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2007,73.03,32.795,,1567.43,82.67,50.2,2299.15,,53.76,51.02,,440.162,147.68,147.76,2308.74,2308.739,85.49,156.05,1085.47,857.27,75.75,68.89,3245.631,,25.47,,5812.479,,78.58,60.01,,2509.78,14.09,,5000.246,,,85,348.367,,,96.06,471.759,
04/12/2007,72.56,32.5675,,1556.86,82.15,49.85,2283.91,,53.665,50.8867,,441.462,146.36,146.56,2293.65,2293.655,85.29,155.45,1081.59,854.21,75,68.25,3211.88,,25.25,,5717.908,,78.12,59.65,,2491.947,13.94,,4982.968,,,84.71,350.689,,,96.24,472.413,
05/12/2007,73.645,33.0325,,1580.62,83.1,50.55,2298.4,,55.67,53.1467,,449.491,148.81,149.19,2329.71,2329.714,86.41,157.84,1097.5,866.69,76.44,69.41,3270.189,,25.74,,5792.553,,78.87,60.135,,2519.282,14.2,,4958.604,,,87.1,354.822,,,100.95,482.582,
06/12/2007,74.71,33.5475,,1606.58,83.89,51.02,2304.69,,56.175,53.9833,,453.417,150.94,151.18,2364.97,2364.973,88.08,160.64,1120.1,884.46,78.25,71.17,3361.265,,25.8,,5778.687,,79.49,60.775,,2516.966,14.38,,5027.995,,,88.42,357.308,,,101.85,486.31,
07/12/2007,74.8,33.505,,1604.98,83.56,50.82,2323.76,,55.835,53.3433,,454.205,150.91,151.03,2360.79,2360.787,88.33,161.2,1121.44,885.52,78.36,71.21,3355.209,,25.97,,5853.56,,79.3844,60.62,,2539.149,14.25,,5047.31,,,86.96,354.817,,,98.5,479.397,
08/12/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/12/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2007,75.44,33.7675,,1617.04,84.42,51.31,2337.8,,55.805,53.36,,452.167,152.08,152.41,2378.6,2378.603,89.05,162.6,1130.47,892.62,79.11,71.85,3379.515,,26.25,,5909.556,,80.3,61.3,,2563.135,14.29,,5033.464,,,87.87,350.794,,,97.9499,469.348,
